Plot Title: rgaws_as,Z2802,GMT+8,,,,,
541,07/24/16 下午10时48分49秒,-999,,,,,
542,07/24/16 下午11时03分49秒,-999,,,,,
543,07/24/16 下午11时18分49秒,-999,,,,,
544,07/24/16 下午11时33分49秒,-999,,,,,
545,07/24/16 下午11时48分49秒,-999,,,,,
546,07/25/16 上午12时03分49秒,-999,,,,,
547,07/25/16 上午12时18分49秒,-999,,,,,
548,07/25/16 上午12时29分03秒,131,,,,,
549,07/25/16 上午12时33分49秒,-999,,,,,
550,07/25/16 上午12时48分49秒,-999,,,,,
551,07/25/16 上午12时55分10秒,132,,,,,
552,07/25/16 上午01时00分57秒,133,,,,,
553,07/25/16 上午01时03分49秒,-999,,,,,
554,07/25/16 上午01时05分07秒,134,,,,,
555,07/25/16 上午01时09分32秒,135,,,,,
556,07/25/16 上午01时16分36秒,136,,,,,
557,07/25/16 上午01时18分49秒,-999,,,,,
558,07/25/16 上午01时25分48秒,137,,,,,
559,07/25/16 上午01时33分49秒,-999,,,,,
560,07/25/16 上午01时40分06秒,138,,,,,
561,07/25/16 上午01时48分49秒,-999,,,,,
562,07/25/16 上午02时03分49秒,-999,,,,,
563,07/25/16 上午02时10分48秒,139,,,,,
564,07/25/16 上午02时18分49秒,-999,,,,,
565,07/25/16 上午02时33分49秒,-999,,,,,
566,07/25/16 上午02时48分49秒,-999,,,,,
567,07/25/16 上午03时03分49秒,-999,,,,,
568,07/25/16 上午03时18分49秒,-999,,,,,
569,07/25/16 上午03时33分49秒,-999,,,,,
570,07/25/16 上午03时48分49秒,-999,,,,,
571,07/25/16 上午04时03分49秒,-999,,,,,
572,07/25/16 上午04时18分49秒,-999,,,,,
573,07/25/16 上午04时33分49秒,-999,,,,,
574,07/25/16 上午04时48分49秒,-999,,,,,
575,07/25/16 上午05时03分49秒,-999,,,,,
576,07/25/16 上午05时05分21秒,140,,,,,
577,07/25/16 上午05时18分49秒,-999,,,,,
578,07/25/16 上午05时33分49秒,-999,,,,,
579,07/25/16 上午05时48分49秒,-999,,,,,
580,07/25/16 上午06时03分49秒,-999,,,,,
581,07/25/16 上午06时18分49秒,-999,,,,,
582,07/25/16 上午06时33分49秒,-999,,,,,
583,07/25/16 上午06时48分49秒,-999,,,,,
584,07/25/16 上午07时03分49秒,-999,,,,,
585,07/25/16 上午07时18分49秒,-999,,,,,
586,07/25/16 上午07时33分49秒,-999,,,,,
587,07/25/16 上午07时34分11秒,141,,,,,
588,07/25/16 上午07时48分49秒,-999,,,,,
589,07/25/16 上午07时50分42秒,142,,,,,
590,07/25/16 上午08时01分03秒,143,,,,,
591,07/25/16 上午08时03分49秒,-999,,,,,
592,07/25/16 上午08时10分45秒,144,,,,,
593,07/25/16 上午08时16分37秒,145,,,,,
594,07/25/16 上午08时18分49秒,-999,,,,,
595,07/25/16 上午08时22分52秒,146,,,,,
596,07/25/16 上午08时26分08秒,147,,,,,
597,07/25/16 上午08时29分12秒,148,,,,,
598,07/25/16 上午08时32分23秒,149,,,,,
599,07/25/16 上午08时33分49秒,-999,,,,,
600,07/25/16 上午08时41分10秒,150,,,,,
601,07/25/16 上午08时48分49秒,-999,,,,,
602,07/25/16 上午08时49分42秒,151,,,,,
603,07/25/16 上午09时00分01秒,152,,,,,
604,07/25/16 上午09时03分49秒,-999,,,,,
605,07/25/16 上午09时04分53秒,153,,,,,
606,07/25/16 上午09时13分58秒,154,,,,,
607,07/25/16 上午09时18分49秒,-999,,,,,
608,07/25/16 上午09时22分20秒,155,,,,,
609,07/25/16 上午09时29分20秒,156,,,,,
610,07/25/16 上午09时33分49秒,-999,,,,,
611,07/25/16 上午09时35分48秒,157,,,,,
612,07/25/16 上午09时41分08秒,158,,,,,
613,07/25/16 上午09时45分15秒,159,,,,,
614,07/25/16 上午09时48分49秒,-999,,,,,
615,07/25/16 上午09时51分42秒,160,,,,,
616,07/25/16 上午09时56分53秒,161,,,,,
617,07/25/16 上午10时00分31秒,162,,,,,
618,07/25/16 上午10时02分57秒,163,,,,,
619,07/25/16 上午10时03分49秒,-999,,,,,
620,07/25/16 上午10时04分50秒,164,,,,,
621,07/25/16 上午10时06分15秒,165,,,,,
622,07/25/16 上午10时08分35秒,166,,,,,
623,07/25/16 上午10时10分21秒,167,,,,,
624,07/25/16 上午10时13分21秒,168,,,,,
625,07/25/16 上午10时15分04秒,169,,,,,
626,07/25/16 上午10时17分02秒,170,,,,,
627,07/25/16 上午10时18分49秒,-999,,,,,
628,07/25/16 上午10时18分54秒,171,,,,,
629,07/25/16 上午10时21分00秒,172,,,,,
630,07/25/16 上午10时22分43秒,173,,,,,
631,07/25/16 上午10时24分41秒,174,,,,,
632,07/25/16 上午10时26分07秒,175,,,,,
633,07/25/16 上午10时28分41秒,176,,,,,
634,07/25/16 上午10时30分37秒,177,,,,,
635,07/25/16 上午10时32分56秒,178,,,,,
636,07/25/16 上午10时33分49秒,-999,,,,,
637,07/25/16 上午10时35分08秒,179,,,,,
638,07/25/16 上午10时39分18秒,180,,,,,
639,07/25/16 上午10时44分38秒,181,,,,,
640,07/25/16 上午10时48分49秒,-999,,,,,
641,07/25/16 上午10时51分34秒,182,,,,,
642,07/25/16 上午10时56分07秒,183,,,,,
643,07/25/16 上午11时00分48秒,184,,,,,
644,07/25/16 上午11时03分49秒,-999,,,,,
645,07/25/16 上午11时05分29秒,185,,,,,
646,07/25/16 上午11时12分40秒,186,,,,,
647,07/25/16 上午11时18分49秒,-999,,,,,
648,07/25/16 上午11时20分46秒,187,,,,,
649,07/25/16 上午11时33分49秒,-999,,,,,
650,07/25/16 上午11时35分05秒,188,,,,,
651,07/25/16 上午11时46分37秒,189,,,,,
652,07/25/16 上午11时48分49秒,-999,,,,,
653,07/25/16 下午12时00分18秒,190,,,,,
654,07/25/16 下午12时03分49秒,-999,,,,,
655,07/25/16 下午12时09分56秒,191,,,,,
656,07/25/16 下午12时18分49秒,-999,,,,,
657,07/25/16 下午12时20分53秒,192,,,,,
658,07/25/16 下午12时33分49秒,-999,,,,,
659,07/25/16 下午12时38分31秒,193,,,,,
660,07/25/16 下午12时48分49秒,-999,,,,,
661,07/25/16 下午01时03分49秒,-999,,,,,
662,07/25/16 下午01时18分49秒,-999,,,,,
663,07/25/16 下午01时33分22秒,194,,,,,
664,07/25/16 下午01时33分49秒,-999,,,,,
665,07/25/16 下午01时48分49秒,-999,,,,,
666,07/25/16 下午02时02分00秒,195,,,,,
667,07/25/16 下午02时03分49秒,-999,,,,,
668,07/25/16 下午02时18分49秒,-999,,,,,
669,07/25/16 下午02时33分49秒,-999,,,,,
670,07/25/16 下午02时48分49秒,-999,,,,,
671,07/25/16 下午03时03分49秒,-999,,,,,
672,07/25/16 下午03时18分49秒,-999,,,,,
673,07/25/16 下午03时33分49秒,-999,,,,,
674,07/25/16 下午03时48分49秒,-999,,,,,
675,07/25/16 下午04时03分49秒,-999,,,,,
676,07/25/16 下午04时18分49秒,-999,,,,,
677,07/25/16 下午04时33分49秒,-999,,,,,
678,07/25/16 下午04时48分49秒,-999,,,,,
679,07/25/16 下午05时03分49秒,-999,,,,,
680,07/25/16 下午05时18分49秒,-999,,,,,
681,07/25/16 下午05时33分49秒,-999,,,,,
682,07/25/16 下午05时48分49秒,-999,,,,,
683,07/25/16 下午05时59分16秒,196,,,,,
684,07/25/16 下午06时03分49秒,-999,,,,,
685,07/25/16 下午06时10分37秒,197,,,,,
686,07/25/16 下午06时18分49秒,-999,,,,,
687,07/25/16 下午06时24分02秒,198,,,,,
688,07/25/16 下午06时31分55秒,199,,,,,
689,07/25/16 下午06时33分49秒,-999,,,,,
690,07/25/16 下午06时38分30秒,200,,,,,
691,07/25/16 下午06时45分36秒,201,,,,,
692,07/25/16 下午06时48分49秒,-999,,,,,
693,07/25/16 下午07时03分49秒,-999,,,,,
694,07/25/16 下午07时18分49秒,-999,,,,,
695,07/25/16 下午07时33分49秒,-999,,,,,
696,07/25/16 下午07时48分49秒,-999,,,,,
697,07/25/16 下午08时03分49秒,-999,,,,,
698,07/25/16 下午08时18分49秒,-999,,,,,
699,07/25/16 下午08时33分49秒,-999,,,,,
700,07/25/16 下午08时48分49秒,-999,,,,,
701,07/25/16 下午09时03分49秒,-999,,,,,
702,07/25/16 下午09时18分49秒,-999,,,,,
703,07/25/16 下午09时33分49秒,-999,,,,,
704,07/25/16 下午09时48分49秒,-999,,,,,
705,07/25/16 下午10时03分49秒,-999,,,,,
706,07/25/16 下午10时18分49秒,-999,,,,,
707,07/25/16 下午10时33分49秒,-999,,,,,
708,07/25/16 下午10时48分49秒,-999,,,,,
709,07/25/16 下午11时03分49秒,-999,,,,,
710,07/25/16 下午11时18分49秒,-999,,,,,
711,07/25/16 下午11时33分49秒,-999,,,,,
712,07/25/16 下午11时48分49秒,-999,,,,,
713,07/26/16 上午12时03分49秒,-999,,,,,
714,07/26/16 上午12时18分49秒,-999,,,,,
715,07/26/16 上午12时33分49秒,-999,,,,,
716,07/26/16 上午12时48分49秒,-999,,,,,
717,07/26/16 上午01时03分49秒,-999,,,,,
718,07/26/16 上午01时18分49秒,-999,,,,,
719,07/26/16 上午01时19分12秒,202,,,,,
720,07/26/16 上午01时33分49秒,-999,,,,,
721,07/26/16 上午01时48分49秒,-999,,,,,
722,07/26/16 上午01时53分55秒,203,,,,,
723,07/26/16 上午02时03分49秒,-999,,,,,
724,07/26/16 上午02时18分49秒,-999,,,,,
725,07/26/16 上午02时33分49秒,-999,,,,,
726,07/26/16 上午02时42分08秒,204,,,,,
727,07/26/16 上午02时48分49秒,-999,,,,,
728,07/26/16 上午03时03分49秒,-999,,,,,
729,07/26/16 上午03时07分18秒,205,,,,,
730,07/26/16 上午03时18分49秒,-999,,,,,
731,07/26/16 上午03时33分49秒,-999,,,,,
732,07/26/16 上午03时48分49秒,-999,,,,,
733,07/26/16 上午04时03分49秒,-999,,,,,
734,07/26/16 上午04时12分03秒,206,,,,,
735,07/26/16 上午04时18分49秒,-999,,,,,
736,07/26/16 上午04时33分49秒,-999,,,,,
737,07/26/16 上午04时48分49秒,-999,,,,,
738,07/26/16 上午04时49分39秒,207,,,,,
739,07/26/16 上午05时03分49秒,-999,,,,,
740,07/26/16 上午05时05分21秒,208,,,,,
741,07/26/16 上午05时13分39秒,209,,,,,
742,07/26/16 上午05时18分49秒,-999,,,,,
743,07/26/16 上午05时29分13秒,210,,,,,
744,07/26/16 上午05时33分49秒,-999,,,,,
745,07/26/16 上午05时40分02秒,211,,,,,
746,07/26/16 上午05时48分49秒,-999,,,,,
747,07/26/16 上午05时54分11秒,212,,,,,
748,07/26/16 上午06时01分28秒,213,,,,,
749,07/26/16 上午06时03分49秒,-999,,,,,
750,07/26/16 上午06时11分30秒,214,,,,,
751,07/26/16 上午06时18分49秒,-999,,,,,
752,07/26/16 上午06时22分04秒,215,,,,,
753,07/26/16 上午06时33分49秒,-999,,,,,
754,07/26/16 上午06时37分48秒,216,,,,,
755,07/26/16 上午06时37分49秒,217,,,,,
756,07/26/16 上午06时47分25秒,218,,,,,
757,07/26/16 上午06时48分49秒,-999,,,,,
758,07/26/16 上午06时59分40秒,219,,,,,
759,07/26/16 上午07时03分49秒,-999,,,,,
760,07/26/16 上午07时11分33秒,220,,,,,
761,07/26/16 上午07时18分49秒,221,,,,,
762,07/26/16 上午07时24分02秒,222,,,,,
763,07/26/16 上午07时32分07秒,223,,,,,
764,07/26/16 上午07时33分49秒,-999,,,,,
765,07/26/16 上午07时38分25秒,224,,,,,
766,07/26/16 上午07时45分33秒,225,,,,,
767,07/26/16 上午07时48分49秒,-999,,,,,
768,07/26/16 上午07时50分05秒,226,,,,,
769,07/26/16 上午07时55分05秒,227,,,,,
770,07/26/16 上午07时58分33秒,228,,,,,
771,07/26/16 上午08时03分49秒,-999,,,,,
772,07/26/16 上午08时04分27秒,229,,,,,
773,07/26/16 上午08时09分57秒,230,,,,,
774,07/26/16 上午08时17分57秒,231,,,,,
775,07/26/16 上午08时18分49秒,-999,,,,,
776,07/26/16 上午08时22分44秒,232,,,,,
777,07/26/16 上午08时30分07秒,233,,,,,
778,07/26/16 上午08时33分49秒,-999,,,,,
779,07/26/16 上午08时35分24秒,234,,,,,
780,07/26/16 上午08时42分02秒,235,,,,,
781,07/26/16 上午08时48分49秒,-999,,,,,
782,07/26/16 上午08时50分03秒,236,,,,,
783,07/26/16 上午09时01分40秒,237,,,,,
784,07/26/16 上午09时03分49秒,-999,,,,,
785,07/26/16 上午09时11分36秒,238,,,,,
786,07/26/16 上午09时18分49秒,-999,,,,,
787,07/26/16 上午09时25分00秒,239,,,,,
788,07/26/16 上午09时33分49秒,-999,,,,,
789,07/26/16 上午09时34分32秒,240,,,,,
790,07/26/16 上午09时42分41秒,241,,,,,
791,07/26/16 上午09时48分49秒,-999,,,,,
792,07/26/16 上午10时03分49秒,-999,,,,,
793,07/26/16 上午10时04分43秒,242,,,,,
794,07/26/16 上午10时18分49秒,-999,,,,,
795,07/26/16 上午10时33分49秒,-999,,,,,
796,07/26/16 上午10时45分59秒,243,,,,,
797,07/26/16 上午10时48分49秒,-999,,,,,
798,07/26/16 上午11时03分49秒,-999,,,,,
799,07/26/16 上午11时18分35秒,244,,,,,
800,07/26/16 上午11时18分49秒,-999,,,,,
801,07/26/16 上午11时33分49秒,-999,,,,,
802,07/26/16 上午11时48分49秒,-999,,,,,
803,07/26/16 下午12时03分49秒,-999,,,,,
804,07/26/16 下午12时18分49秒,-999,,,,,
805,07/26/16 下午12时33分49秒,-999,,,,,
806,07/26/16 下午12时39分48秒,245,,,,,
807,07/26/16 下午12时48分49秒,-999,,,,,
808,07/26/16 下午01时03分49秒,-999,,,,,
809,07/26/16 下午01时18分49秒,-999,,,,,
810,07/26/16 下午01时33分49秒,-999,,,,,
811,07/26/16 下午01时48分49秒,-999,,,,,
812,07/26/16 下午02时03分49秒,-999,,,,,
813,07/26/16 下午02时08分45秒,246,,,,,
814,07/26/16 下午02时18分49秒,-999,,,,,
815,07/26/16 下午02时33分49秒,-999,,,,,
816,07/26/16 下午02时42分50秒,247,,,,,
817,07/26/16 下午02时48分49秒,-999,,,,,
818,07/26/16 下午03时03分49秒,-999,,,,,
819,07/26/16 下午03时08分15秒,248,,,,,
820,07/26/16 下午03时18分49秒,-999,,,,,
821,07/26/16 下午03时33分49秒,-999,,,,,
822,07/26/16 下午03时48分49秒,-999,,,,,
823,07/26/16 下午04时03分46秒,249,,,,,
824,07/26/16 下午04时03分49秒,-999,,,,,
825,07/26/16 下午04时18分49秒,-999,,,,,
826,07/26/16 下午04时33分49秒,-999,,,,,
827,07/26/16 下午04时48分49秒,-999,,,,,
828,07/26/16 下午05时03分49秒,-999,,,,,
829,07/26/16 下午05时18分49秒,-999,,,,,
830,07/26/16 下午05时33分49秒,-999,,,,,
831,07/26/16 下午05时48分49秒,-999,,,,,
832,07/26/16 下午06时03分49秒,-999,,,,,
833,07/26/16 下午06时18分49秒,-999,,,,,
834,07/26/16 下午06时33分49秒,-999,,,,,
835,07/26/16 下午06时48分49秒,-999,,,,,
836,07/26/16 下午07时03分49秒,-999,,,,,
837,07/26/16 下午07时18分49秒,-999,,,,,
838,07/26/16 下午07时33分49秒,-999,,,,,
839,07/26/16 下午07时48分49秒,-999,,,,,
840,07/26/16 下午08时03分49秒,-999,,,,,
841,07/26/16 下午08时18分49秒,-999,,,,,
842,07/26/16 下午08时33分49秒,-999,,,,,
843,07/26/16 下午08时48分49秒,-999,,,,,
844,07/26/16 下午09时03分49秒,-999,,,,,
845,07/26/16 下午09时18分49秒,-999,,,,,
846,07/26/16 下午09时33分49秒,-999,,,,,
847,07/26/16 下午09时48分49秒,-999,,,,,
848,07/26/16 下午10时03分49秒,-999,,,,,
849,07/26/16 下午10时18分49秒,-999,,,,,
850,07/26/16 下午10时33分49秒,-999,,,,,
851,07/26/16 下午10时48分49秒,-999,,,,,
852,07/26/16 下午11时03分49秒,-999,,,,,
853,07/26/16 下午11时18分49秒,-999,,,,,
854,07/26/16 下午11时33分49秒,-999,,,,,
855,07/26/16 下午11时48分49秒,-999,,,,,
856,07/27/16 上午12时03分49秒,-999,,,,,
857,07/27/16 上午12时18分49秒,-999,,,,,
858,07/27/16 上午12时28分26秒,250,,,,,
859,07/27/16 上午12时33分49秒,-999,,,,,
860,07/27/16 上午12时48分49秒,-999,,,,,
861,07/27/16 上午01时03分49秒,-999,,,,,
862,07/27/16 上午01时18分49秒,-999,,,,,
863,07/27/16 上午01时33分49秒,-999,,,,,
864,07/27/16 上午01时39分52秒,251,,,,,
865,07/27/16 上午01时48分49秒,-999,,,,,
866,07/27/16 上午02时03分49秒,-999,,,,,
867,07/27/16 上午02时18分49秒,-999,,,,,
868,07/27/16 上午02时33分49秒,-999,,,,,
869,07/27/16 上午02时48分49秒,-999,,,,,
870,07/27/16 上午03时03分49秒,-999,,,,,
871,07/27/16 上午03时18分49秒,-999,,,,,
872,07/27/16 上午03时33分49秒,-999,,,,,
873,07/27/16 上午03时35分33秒,252,,,,,
874,07/27/16 上午03时48分49秒,-999,,,,,
875,07/27/16 上午04时00分44秒,253,,,,,
876,07/27/16 上午04时03分49秒,-999,,,,,
877,07/27/16 上午04时18分49秒,-999,,,,,
878,07/27/16 上午04时33分49秒,-999,,,,,
879,07/27/16 上午04时48分49秒,-999,,,,,
880,07/27/16 上午05时03分49秒,-999,,,,,
881,07/27/16 上午05时18分49秒,-999,,,,,
882,07/27/16 上午05时33分49秒,-999,,,,,
883,07/27/16 上午05时48分49秒,-999,,,,,
884,07/27/16 上午06时03分49秒,-999,,,,,
885,07/27/16 上午06时18分49秒,-999,,,,,
886,07/27/16 上午06时33分49秒,-999,,,,,
887,07/27/16 上午06时38分22秒,254,,,,,
888,07/27/16 上午06时48分49秒,-999,,,,,
889,07/27/16 上午07时03分49秒,-999,,,,,
890,07/27/16 上午07时18分49秒,-999,,,,,
891,07/27/16 上午07时33分49秒,-999,,,,,
892,07/27/16 上午07时48分49秒,-999,,,,,
893,07/27/16 上午08时03分49秒,-999,,,,,
894,07/27/16 上午08时18分49秒,-999,,,,,
895,07/27/16 上午08时33分49秒,-999,,,,,
896,07/27/16 上午08时48分49秒,-999,,,,,
897,07/27/16 上午09时03分49秒,-999,,,,,
898,07/27/16 上午09时18分49秒,-999,,,,,
899,07/27/16 上午09时33分49秒,-999,,,,,
900,07/27/16 上午09时48分49秒,-999,,,,,
901,07/27/16 上午09时58分44秒,255,,,,,
902,07/27/16 上午10时01分54秒,256,,,,,
903,07/27/16 上午10时03分49秒,-999,,,,,
904,07/27/16 上午10时08分52秒,257,,,,,
905,07/27/16 上午10时13分14秒,258,,,,,
906,07/27/16 上午10时18分31秒,259,,,,,
907,07/27/16 上午10时18分49秒,-999,,,,,
908,07/27/16 上午10时23分00秒,260,,,,,
909,07/27/16 上午10时26分18秒,261,,,,,
910,07/27/16 上午10时28分54秒,262,,,,,
911,07/27/16 上午10时31分42秒,263,,,,,
912,07/27/16 上午10时33分49秒,-999,,,,,
913,07/27/16 上午10时34分21秒,264,,,,,
914,07/27/16 上午10时37分44秒,265,,,,,
915,07/27/16 上午10时40分38秒,266,,,,,
916,07/27/16 上午10时44分13秒,267,,,,,
917,07/27/16 上午10时47分35秒,268,,,,,
918,07/27/16 上午10时48分49秒,-999,,,,,
919,07/27/16 上午10时52分55秒,269,,,,,
920,07/27/16 上午11时01分41秒,270,,,,,
921,07/27/16 上午11时03分49秒,-999,,,,,
922,07/27/16 上午11时18分49秒,-999,,,,,
923,07/27/16 上午11时22分19秒,271,,,,,
924,07/27/16 上午11时33分49秒,-999,,,,,
925,07/27/16 上午11时48分49秒,-999,,,,,
926,07/27/16 下午12时03分49秒,-999,,,,,
927,07/27/16 下午12时18分49秒,-999,,,,,
928,07/27/16 下午12时33分49秒,-999,,,,,
929,07/27/16 下午12时48分49秒,-999,,,,,
930,07/27/16 下午01时03分49秒,-999,,,,,
931,07/27/16 下午01时18分49秒,-999,,,,,
932,07/27/16 下午01时33分49秒,-999,,,,,
933,07/27/16 下午01时48分49秒,-999,,,,,
934,07/27/16 下午01时56分25秒,272,,,,,
935,07/27/16 下午02时03分49秒,-999,,,,,
936,07/27/16 下午02时04分02秒,273,,,,,
937,07/27/16 下午02时08分42秒,274,,,,,
938,07/27/16 下午02时15分32秒,275,,,,,
939,07/27/16 下午02时18分49秒,-999,,,,,
940,07/27/16 下午02时22分25秒,276,,,,,
941,07/27/16 下午02时29分35秒,277,,,,,
942,07/27/16 下午02时33分49秒,-999,,,,,
943,07/27/16 下午02时35分30秒,278,,,,,
944,07/27/16 下午02时42分03秒,279,,,,,
945,07/27/16 下午02时45分00秒,280,,,,,
946,07/27/16 下午02时48分49秒,-999,,,,,
947,07/27/16 下午02时50分06秒,281,,,,,
948,07/27/16 下午02时57分06秒,282,,,,,
949,07/27/16 下午03时03分49秒,-999,,,,,
950,07/27/16 下午03时08分03秒,283,,,,,
951,07/27/16 下午03时14分04秒,284,,,,,
952,07/27/16 下午03时18分49秒,-999,,,,,
953,07/27/16 下午03时20分02秒,285,,,,,
954,07/27/16 下午03时26分49秒,286,,,,,
955,07/27/16 下午03时33分49秒,-999,,,,,
956,07/27/16 下午03时39分49秒,287,,,,,
957,07/27/16 下午03时48分49秒,-999,,,,,
958,07/27/16 下午03时49分20秒,288,,,,,
959,07/27/16 下午04时03分49秒,-999,,,,,
960,07/27/16 下午04时11分58秒,289,,,,,
961,07/27/16 下午04时18分49秒,-999,,,,,
962,07/27/16 下午04时20分12秒,290,,,,,
963,07/27/16 下午04时33分49秒,-999,,,,,
964,07/27/16 下午04时42分36秒,291,,,,,
965,07/27/16 下午04时48分49秒,-999,,,,,
966,07/27/16 下午05时03分49秒,-999,,,,,
967,07/27/16 下午05时18分49秒,-999,,,,,
968,07/27/16 下午05时33分49秒,-999,,,,,
969,07/27/16 下午05时48分49秒,-999,,,,,
970,07/27/16 下午06时03分49秒,-999,,,,,
971,07/27/16 下午06时18分49秒,-999,,,,,
972,07/27/16 下午06时33分49秒,-999,,,,,
973,07/27/16 下午06时48分49秒,-999,,,,,
974,07/27/16 下午07时03分49秒,-999,,,,,
975,07/27/16 下午07时18分49秒,-999,,,,,
976,07/27/16 下午07时33分49秒,-999,,,,,
977,07/27/16 下午07时48分49秒,-999,,,,,
978,07/27/16 下午08时03分49秒,-999,,,,,
979,07/27/16 下午08时18分49秒,-999,,,,,
980,07/27/16 下午08时33分49秒,-999,,,,,
981,07/27/16 下午08时48分49秒,-999,,,,,
982,07/27/16 下午09时03分49秒,-999,,,,,
983,07/27/16 下午09时18分49秒,-999,,,,,
984,07/27/16 下午09时33分49秒,-999,,,,,
985,07/27/16 下午09时48分49秒,-999,,,,,
986,07/27/16 下午10时03分49秒,-999,,,,,
987,07/27/16 下午10时18分49秒,-999,,,,,
988,07/27/16 下午10时33分49秒,-999,,,,,
